stage,trial,time,position.x,position.y,position.z,rotation.x,rotation.y,rotation.z,rotation.w,event
0,1,0.577,0,0,-12,0,0,0,1,
0,1,0.578,0,0,-12,0,0,0,1,
0,1,0.579,0,0,-12,0,0,0,1,
0,1,0.58,0,0,-12,0,0,0,1,
0,1,0.581,0,0,-12,0,0,0,1,
0,1,0.582,0,0,-12,0,0,0,1,
0,1,0.583,0,0,-12,0,0,0,1,
0,1,0.584,0,0,-12,0,0,0,1,
0,1,0.585,0,0,-12,0,0,0,1,
0,1,0.586,0,0,-12,0,0,0,1,
0,1,0.587,0,0,-12,0,0,0,1,
0,1,0.588,0,0,-12,0,0,0,1,
0,1,0.589,0,0,-12,0,0,0,1,
0,1,0.59,0,0,-12,0,0,0,1,
0,1,0.591,0,0,-12,0,0,0,1,
0,1,0.592,0,0,-12,0,0,0,1,
0,1,0.593,0,0,-12,0,0,0,1,
0,1,0.594,0,0,-12,0,0,0,1,
0,1,0.595,0,0,-12,0,0,0,1,
0,1,0.596,0,0,-12,0,0,0,1,
0,1,0.597,0,0,-12,0,0,0,1,
0,1,0.598,0,0,-12,0,0,0,1,
0,1,0.599,0,0,-12,0,0,0,1,
0,1,0.6,0,0,-12,0,0,0,1,
0,1,0.601,0,0,-12,0,0,0,1,
0,1,0.602,0,0,-12,0,0,0,1,
0,1,0.603,0,0,-12,0,0,0,1,
0,1,0.604,0,0,-12,0,0,0,1,
0,1,0.605,0,0,-12,0,0,0,1,
0,1,0.606,0,0,-12,0,0,0,1,
0,1,0.607,0,0,-12,0,0,0,1,
0,1,0.608,0,0,-12,0,0,0,1,
0,1,0.609,0,0,-12,0,0,0,1,
0,1,0.61,0,0,-12,0,0,0,1,
0,1,0.611,0,0,-12,0,0,0,1,
0,1,0.612,0,0,-12,0,0,0,1,
0,1,0.613,0,0,-12,0,0,0,1,
0,1,0.614,0,0,-12,0,0,0,1,
0,1,0.615,0,0,-12,0,0,0,1,
0,1,0.616,0,0,-12,0,0,0,1,
0,1,0.617,0,0,-12,0,0,0,1,
0,1,0.618,0,0,-12,0,0,0,1,
0,1,0.619,0,0,-12,0,0,0,1,
0,1,0.62,0,0,-12,0,0,0,1,
0,1,0.621,0,0,-12,0,0,0,1,
0,1,0.622,0,0,-12,0,0,0,1,
0,1,0.623,0,0,-12,0,0,0,1,
0,1,0.624,0,0,-12,0,0,0,1,
0,1,0.625,0,0,-12,0,0,0,1,
0,1,0.626,0,0,-12,0,0,0,1,
0,1,0.627,0,0,-12,0,0,0,1,
0,1,0.628,0,0,-12,0,0,0,1,
0,1,0.629,0,0,-12,0,0,0,1,
0,1,0.63,0,0,-12,0,0,0,1,
0,1,0.631,0,0,-12,0,0,0,1,
0,1,0.632,0,0,-12,0,0,0,1,
0,1,0.633,0,0,-12,0,0,0,1,
0,1,0.634,0,0,-12,0,0,0,1,
0,1,0.635,0,0,-12,0,0,0,1,
0,1,0.636,0,0,-12,0,0,0,1,
0,1,0.637,0,0,-12,0,0,0,1,
0,1,0.638,0,0,-12,0,0,0,1,
0,1,0.639,0,0,-12,0,0,0,1,
0,1,0.64,0,0,-12,0,0,0,1,
0,1,0.641,0,0,-12,0,0,0,1,
0,1,0.642,0,0,-12,0,0,0,1,
0,1,0.643,0,0,-12,0,0,0,1,
0,1,0.644,0,0,-12,0,0,0,1,
0,1,0.645,0,0,-12,0,0,0,1,
0,1,0.646,0,0,-12,0,0,0,1,
0,1,0.647,0,0,-12,0,0,0,1,
0,1,0.648,0,0,-12,0,0,0,1,
0,1,0.649,0,0,-12,0,0,0,1,
0,1,0.65,0,0,-12,0,0,0,1,
0,1,0.651,0,0,-12,0,0,0,1,
0,1,0.652,0,0,-12,0,0,0,1,
0,1,0.653,0,0,-12,0,0,0,1,
0,1,0.654,0,0,-12,0,0,0,1,
0,1,0.655,0,0,-12,0,0,0,1,
0,1,0.656,0,0,-12,0,0,0,1,
0,1,0.657,0,0,-12,0,0,0,1,
0,1,0.658,0,0,-12,0,0,0,1,
0,1,0.659,0,0,-12,0,0,0,1,
0,1,0.66,0,0,-12,0,0,0,1,
0,1,0.661,0,0,-12,0,0,0,1,
0,1,0.662,0,0,-12,0,0,0,1,
0,1,0.663,0,0,-12,0,0,0,1,
0,1,0.664,0,0,-12,0,0,0,1,
0,1,0.665,0,0,-12,0,0,0,1,
0,1,0.666,0,0,-12,0,0,0,1,
0,1,0.667,0,0,-12,0,0,0,1,
0,1,0.668,0,0,-12,0,0,0,1,
0,1,0.669,0,0,-12,0,0,0,1,
0,1,0.67,0,0,-12,0,0,0,1,
0,1,0.671,0,0,-12,0,0,0,1,
0,1,0.672,0,0,-12,0,0,0,1,
0,1,0.673,0,0,-12,0,0,0,1,
0,1,0.674,0,0,-12,0,0,0,1,
0,1,0.675,0,0,-12,0,0,0,1,
0,1,0.676,0,0,-12,0,0,0,1,
0,1,0.677,0,0,-12,0,0,0,1,
0,1,0.678,0,0,-12,0,0,0,1,
0,1,0.679,0,0,-12,0,0,0,1,
0,1,0.68,0,0,-12,0,0,0,1,
0,1,0.681,0,0,-12,0,0,0,1,
0,1,0.682,0,0,-12,0,0,0,1,
0,1,0.683,0,0,-12,0,0,0,1,
0,1,0.684,0,0,-12,0,0,0,1,
0,1,0.685,0,0,-12,0,0,0,1,
0,1,0.686,0,0,-12,0,0,0,1,
0,1,0.687,0,0,-12,0,0,0,1,
0,1,0.688,0,0,-12,0,0,0,1,
0,1,0.689,0,0,-12,0,0,0,1,
0,1,0.69,0,0,-12,0,0,0,1,
0,1,0.691,0,0,-12,0,0,0,1,
0,1,0.692,0,0,-12,0,0,0,1,
0,1,0.693,0,0,-12,0,0,0,1,
0,1,0.694,0,0,-12,0,0,0,1,
0,1,0.695,0,0,-12,0,0,0,1,
0,1,0.696,0,0,-12,0,0,0,1,
0,1,0.697,0,0,-12,0,0,0,1,
0,1,0.698,0,0,-12,0,0,0,1,
0,1,0.699,0,0,-12,0,0,0,1,
0,1,0.7,0,0,-12,0,0,0,1,
0,1,0.701,0,0,-12,0,0,0,1,
0,1,0.702,0,0,-12,0,0,0,1,
0,1,0.703,0,0,-12,0,0,0,1,
0,1,0.704,0,0,-12,0,0,0,1,
0,1,0.705,0,0,-12,0,0,0,1,
0,1,0.706,0,0,-12,0,0,0,1,
0,1,0.707,0,0,-12,0,0,0,1,
0,1,0.708,0,0,-12,0,0,0,1,
0,1,0.709,0,0,-12,0,0,0,1,
0,1,0.71,0,0,-12,0,0,0,1,
0,1,0.711,0,0,-12,0,0,0,1,
0,1,0.712,0,0,-12,0,0,0,1,
0,1,0.713,0,0,-12,0,0,0,1,
0,1,0.714,0,0,-12,0,0,0,1,
0,1,0.715,0,0,-12,0,0,0,1,
0,1,0.716,0,0,-12,0,0,0,1,
0,1,0.717,0,0,-12,0,0,0,1,
0,1,0.718,0,0,-12,0,0,0,1,
0,1,0.719,0,0,-12,0,0,0,1,
0,1,0.72,0,0,-12,0,0,0,1,
0,1,0.721,0,0,-12,0,0,0,1,
0,1,0.722,0,0,-12,0,0,0,1,
0,1,0.723,0,0,-12,0,0,0,1,
0,1,0.724,0,0,-12,0,0,0,1,
0,1,0.725,0,0,-12,0,0,0,1,
0,1,0.726,0,0,-12,0,0,0,1,
0,1,0.727,0,0,-12,0,0,0,1,
0,1,0.728,0,0,-12,0,0,0,1,
0,1,0.729,0,0,-12,0,0,0,1,
0,1,0.73,0,0,-12,0,0,0,1,
0,1,0.731,0,0,-12,0,0,0,1,
0,1,0.732,0,0,-12,0,0,0,1,
0,1,0.733,0,0,-12,0,0,0,1,
0,1,0.734,0,0,-12,0,0,0,1,
0,1,0.735,0,0,-12,0,0,0,1,
0,1,0.736,0,0,-12,0,0,0,1,
0,1,0.737,0,0,-12,0,0,0,1,
0,1,0.738,0,0,-12,0,0,0,1,
0,1,0.739,0,0,-12,0,0,0,1,
0,1,0.74,0,0,-12,0,0,0,1,
0,1,0.741,0,0,-12,0,0,0,1,
0,1,0.742,0,0,-12,0,0,0,1,
0,1,0.743,0,0,-12,0,0,0,1,
0,1,0.744,0,0,-12,0,0,0,1,
0,1,0.745,0,0,-12,0,0,0,1,
0,1,0.746,0,0,-12,0,0,0,1,
0,1,0.747,0,0,-12,0,0,0,1,
0,1,0.748,0,0,-12,0,0,0,1,
0,1,0.749,0,0,-12,0,0,0,1,
0,1,0.75,0,0,-12,0,0,0,1,
0,1,0.751,0,0,-12,0,0,0,1,
0,1,0.752,0,0,-12,0,0,0,1,
0,1,0.753,0,0,-12,0,0,0,1,
0,1,0.754,0,0,-12,0,0,0,1,
0,1,0.755,0,0,-12,0,0,0,1,
0,1,0.756,0,0,-12,0,0,0,1,
0,1,0.757,0,0,-12,0,0,0,1,
0,1,0.758,0,0,-12,0,0,0,1,
0,1,0.759,0,0,-12,0,0,0,1,
0,1,0.76,0,0,-12,0,0,0,1,
0,1,0.761,0,0,-12,0,0,0,1,
0,1,0.762,0,0,-12,0,0,0,1,
0,1,0.763,0,0,-12,0,0,0,1,
0,1,0.764,0,0,-12,0,0,0,1,
0,1,0.765,0,0,-12,0,0,0,1,
0,1,0.766,0,0,-12,0,0,0,1,
0,1,0.767,0,0,-12,0,0,0,1,
0,1,0.768,0,0,-12,0,0,0,1,
0,1,0.769,0,0,-12,0,0,0,1,
0,1,0.77,0,0,-12,0,0,0,1,
0,1,0.771,0,0,-12,0,0,0,1,
0,1,0.772,0,0,-12,0,0,0,1,
0,1,0.773,0,0,-12,0,0,0,1,
0,1,0.774,0,0,-12,0,0,0,1,
0,1,0.775,0,0,-12,0,0,0,1,
0,1,0.776,0,0,-12,0,0,0,1,
0,1,0.777,0,0,-12,0,0,0,1,
0,1,0.778,0,0,-12,0,0,0,1,
0,1,0.779,0,0,-12,0,0,0,1,
0,1,0.78,0,0,-12,0,0,0,1,
0,1,0.781,0,0,-12,0,0,0,1,
0,1,0.782,0,0,-12,0,0,0,1,
0,1,0.783,0,0,-12,0,0,0,1,
0,1,0.784,0,0,-12,0,0,0,1,
0,1,0.785,0,0,-12,0,0,0,1,
0,1,0.786,0,0,-12,0,0,0,1,
0,1,0.787,0,0,-12,0,0,0,1,
0,1,0.788,0,0,-12,0,0,0,1,
0,1,0.789,0,0,-12,0,0,0,1,
0,1,0.79,0,0,-12,0,0,0,1,
0,1,0.791,0,0,-12,0,0,0,1,
0,1,0.792,0,0,-12,0,0,0,1,
0,1,0.793,0,0,-12,0,0,0,1,
0,1,0.794,0,0,-12,0,0,0,1,
0,1,0.795,0,0,-12,0,0,0,1,
0,1,0.796,0,0,-12,0,0,0,1,
0,1,0.797,0,0,-12,0,0,0,1,
0,1,0.798,0,0,-12,0,0,0,1,
0,1,0.799,0,0,-12,0,0,0,1,
0,1,0.8,0,0,-12,0,0,0,1,
0,1,0.801,0,0,-12,0,0,0,1,
0,1,0.802,0,0,-12,0,0,0,1,
0,1,0.803,0,0,-12,0,0,0,1,
0,1,0.804,0,0,-12,0,0,0,1,
0,1,0.805,0,0,-12,0,0,0,1,
0,1,0.806,0,0,-12,0,0,0,1,
0,1,0.807,0,0,-12,0,0,0,1,
0,1,0.808,0,0,-12,0,0,0,1,
0,1,0.809,0,0,-12,0,0,0,1,
0,1,0.81,0,0,-12,0,0,0,1,
0,1,0.811,0,0,-12,0,0,0,1,
0,1,0.812,0,0,-12,0,0,0,1,
0,1,0.813,0,0,-12,0,0,0,1,
0,1,0.814,0,0,-12,0,0,0,1,
0,1,0.815,0,0,-12,0,0,0,1,
0,1,0.816,0,0,-12,0,0,0,1,
0,1,0.817,0,0,-12,0,0,0,1,
0,1,0.818,0,0,-12,0,0,0,1,
0,1,0.819,0,0,-12,0,0,0,1,
0,1,0.82,0,0,-12,0,0,0,1,
0,1,0.821,0,0,-12,0,0,0,1,
0,1,0.822,0,0,-12,0,0,0,1,
0,1,0.823,0,0,-12,0,0,0,1,
0,1,0.824,0,0,-12,0,0,0,1,
0,1,0.825,0,0,-12,0,0,0,1,
0,1,0.826,0,0,-12,0,0,0,1,
0,1,0.827,0,0,-12,0,0,0,1,
0,1,0.828,0,0,-12,0,0,0,1,
0,1,0.829,0,0,-12,0,0,0,1,
0,1,0.83,0,0,-12,0,0,0,1,
0,1,0.831,0,0,-12,0,0,0,1,
0,1,0.832,0,0,-12,0,0,0,1,
0,1,0.833,0,0,-12,0,0,0,1,
0,1,0.834,0,0,-12,0,0,0,1,
0,1,0.835,0,0,-12,0,0,0,1,
0,1,0.836,0,0,-12,0,0,0,1,
0,1,0.837,0,0,-12,0,0,0,1,
0,1,0.838,0,0,-12,0,0,0,1,
0,1,0.839,0,0,-12,0,0,0,1,
0,1,0.84,0,0,-12,0,0,0,1,
0,1,0.841,0,0,-12,0,0,0,1,
0,1,0.842,0,0,-12,0,0,0,1,
0,1,0.843,0,0,-12,0,0,0,1,
0,1,0.844,0,0,-12,0,0,0,1,
0,1,0.845,0,0,-12,0,0,0,1,
0,1,0.846,0,0,-12,0,0,0,1,
0,1,0.847,0,0,-12,0,0,0,1,
0,1,0.848,0,0,-12,0,0,0,1,
0,1,0.849,0,0,-12,0,0,0,1,
0,1,0.85,0,0,-12,0,0,0,1,
0,1,0.851,0,0,-12,0,0,0,1,
0,1,0.852,0,0,-12,0,0,0,1,
0,1,0.853,0,0,-12,0,0,0,1,
0,1,0.854,0,0,-12,0,0,0,1,
0,1,0.855,0,0,-12,0,0,0,1,
0,1,0.856,0,0,-12,0,0,0,1,
0,1,0.857,0,0,-12,0,0,0,1,
0,1,0.858,0,0,-12,0,0,0,1,
0,1,0.859,0,0,-12,0,0,0,1,
0,1,0.86,0,0,-12,0,0,0,1,
0,1,0.861,0,0,-12,0,0,0,1,
0,1,0.862,0,0,-12,0,0,0,1,
0,1,0.863,0,0,-12,0,0,0,1,
0,1,0.864,0,0,-12,0,0,0,1,
0,1,0.865,0,0,-12,0,0,0,1,
0,1,0.866,0,0,-12,0,0,0,1,
0,1,0.867,0,0,-12,0,0,0,1,
0,1,0.868,0,0,-12,0,0,0,1,
0,1,0.869,0,0,-12,0,0,0,1,
0,1,0.87,0,0,-12,0,0,0,1,
0,1,0.871,0,0,-12,0,0,0,1,
0,1,0.872,0,0,-12,0,0,0,1,
0,1,0.873,0,0,-12,0,0,0,1,
0,1,0.874,0,0,-12,0,0,0,1,
0,1,0.875,0,0,-12,0,0,0,1,
0,1,0.876,0,0,-12,0,0,0,1,
0,1,0.877,0,0,-12,0,0,0,1,
0,1,0.878,0,0,-12,0,0,0,1,
0,1,0.879,0,0,-12,0,0,0,1,
0,1,0.88,0,0,-12,0,0,0,1,
0,1,0.881,0,0,-12,0,0,0,1,
0,1,0.882,0,0,-12,0,0,0,1,
0,1,0.883,0,0,-12,0,0,0,1,
0,1,0.884,0,0,-12,0,0,0,1,
0,1,0.885,0,0,-12,0,0,0,1,
0,1,0.886,0,0,-12,0,0,0,1,
0,1,0.887,0,0,-12,0,0,0,1,
0,1,0.888,0,0,-12,0,0,0,1,
0,1,0.889,0,0,-12,0,0,0,1,
0,1,0.89,0,0,-12,0,0,0,1,
0,1,0.891,0,0,-12,0,0,0,1,
0,1,0.892,0,0,-12,0,0,0,1,
0,1,0.893,0,0,-12,0,0,0,1,
0,1,0.894,0,0,-12,0,0,0,1,
0,1,0.895,0,0,-12,0,0,0,1,
0,1,0.896,0,0,-12,0,0,0,1,
0,1,0.897,0,0,-12,0,0,0,1,
0,1,0.898,0,0,-12,0,0,0,1,
0,1,0.899,0,0,-12,0,0,0,1,
0,1,0.9,0,0,-12,0,0,0,1,
0,1,0.901,0,0,-12,0,0,0,1,
0,1,0.902,0,0,-12,0,0,0,1,
0,1,0.903,0,0,-12,0,0,0,1,
0,1,0.904,0,0,-12,0,0,0,1,
0,1,0.905,0,0,-12,0,0,0,1,
0,1,0.906,0,0,-12,0,0,0,1,
0,1,0.907,0,0,-12,0,0,0,1,
0,1,0.908,0,0,-12,0,0,0,1,
0,1,0.909,0,0,-12,0,0,0,1,
0,1,0.91,0,0,-12,0,0,0,1,
0,1,0.911,0,0,-12,0,0,0,1,
0,1,0.912,0,0,-12,0,0,0,1,
0,1,0.913,0,0,-12,0,0,0,1,
0,1,0.914,0,0,-12,0,0,0,1,
0,1,0.915,0,0,-12,0,0,0,1,
0,1,0.916,0,0,-12,0,0,0,1,
0,1,0.917,0,0,-12,0,0,0,1,
0,1,0.918,0,0,-12,0,0,0,1,
0,1,0.919,0,0,-12,0,0,0,1,
0,1,0.92,0,0,-12,0,0,0,1,
0,1,0.921,0,0,-12,0,0,0,1,
0,1,0.922,0,0,-12,0,0,0,1,
0,1,0.923,0,0,-12,0,0,0,1,
0,1,0.924,0,0,-12,0,0,0,1,
0,1,0.925,0,0,-12,0,0,0,1,
0,1,0.926,0,0,-12,0,0,0,1,
0,1,0.927,0,0,-12,0,0,0,1,
0,1,0.928,0,0,-12,0,0,0,1,
0,1,0.929,0,0,-12,0,0,0,1,
0,1,0.93,0,0,-12,0,0,0,1,
0,1,0.931,0,0,-12,0,0,0,1,
0,1,0.932,0,0,-12,0,0,0,1,
0,1,0.933,0,0,-12,0,0,0,1,
0,1,0.934,0,0,-12,0,0,0,1,
0,1,0.935,0,0,-12,0,0,0,1,
0,1,0.936,0,0,-12,0,0,0,1,
0,1,0.937,0,0,-12,0,0,0,1,
0,1,0.938,0,0,-12,0,0,0,1,
0,1,0.939,0,0,-12,0,0,0,1,
0,1,0.94,0,0,-12,0,0,0,1,
0,1,0.941,0,0,-12,0,0,0,1,
0,1,0.942,0,0,-12,0,0,0,1,
0,1,0.943,0,0,-12,0,0,0,1,
0,1,0.944,0,0,-12,0,0,0,1,
0,1,0.945,0,0,-12,0,0,0,1,
0,1,0.946,0,0,-12,0,0,0,1,
0,1,0.947,0,0,-12,0,0,0,1,
0,1,0.948,0,0,-12,0,0,0,1,
0,1,0.949,0,0,-12,0,0,0,1,
0,1,0.95,0,0,-12,0,0,0,1,
0,1,0.951,0,0,-12,0,0,0,1,
0,1,0.952,0,0,-12,0,0,0,1,
0,1,0.953,0,0,-12,0,0,0,1,
0,1,0.954,0,0,-12,0,0,0,1,
0,1,0.955,0,0,-12,0,0,0,1,
0,1,0.956,0,0,-12,0,0,0,1,
0,1,0.957,0,0,-12,0,0,0,1,
0,1,0.958,0,0,-12,0,0,0,1,
0,1,0.959,0,0,-12,0,0,0,1,
0,1,0.96,0,0,-12,0,0,0,1,
0,1,0.961,0,0,-12,0,0,0,1,
0,1,0.962,0,0,-12,0,0,0,1,
0,1,0.963,0,0,-12,0,0,0,1,
0,1,0.964,0,0,-12,0,0,0,1,
0,1,0.965,0,0,-12,0,0,0,1,
0,1,0.966,0,0,-12,0,0,0,1,
0,1,0.967,0,0,-12,0,0,0,1,
0,1,0.968,0,0,-12,0,0,0,1,
0,1,0.969,0,0,-12,0,0,0,1,
0,1,0.97,0,0,-12,0,0,0,1,
0,1,0.971,0,0,-12,0,0,0,1,
0,1,0.972,0,0,-12,0,0,0,1,
0,1,0.973,0,0,-12,0,0,0,1,
0,1,0.974,0,0,-12,0,0,0,1,
0,1,0.975,0,0,-12,0,0,0,1,
0,1,0.976,0,0,-12,0,0,0,1,
0,1,0.977,0,0,-12,0,0,0,1,
0,1,0.978,0,0,-12,0,0,0,1,
0,1,0.979,0,0,-12,0,0,0,1,
0,1,0.98,0,0,-12,0,0,0,1,
0,1,0.981,0,0,-12,0,0,0,1,
0,1,0.982,0,0,-12,0,0,0,1,
0,1,0.983,0,0,-12,0,0,0,1,
0,1,0.984,0,0,-12,0,0,0,1,
0,1,0.985,0,0,-12,0,0,0,1,
0,1,0.986,0,0,-12,0,0,0,1,
0,1,0.987,0,0,-12,0,0,0,1,
0,1,0.988,0,0,-12,0,0,0,1,
0,1,0.989,0,0,-12,0,0,0,1,
0,1,0.99,0,0,-12,0,0,0,1,
0,1,0.991,0,0,-12,0,0,0,1,
0,1,0.992,0,0,-12,0,0,0,1,
0,1,0.993,0,0,-12,0,0,0,1,
0,1,0.994,0,0,-12,0,0,0,1,
0,1,0.995,0,0,-12,0,0,0,1,
0,1,0.996,0,0,-12,0,0,0,1,
0,1,0.997,0,0,-12,0,0,0,1,
0,1,0.998,0,0,-12,0,0,0,1,
0,1,0.999,0,0,-12,0,0,0,1,
0,1,1,0,0,-12,0,0,0,1,
0,1,1.001,0,0,-12,0,0,0,1,
0,1,1.002,0,0,-12,0,0,0,1,
0,1,1.003,0,0,-12,0,0,0,1,
0,1,1.004,0,0,-12,0,0,0,1,
0,1,1.005,0,0,-12,0,0,0,1,
0,1,1.006,0,0,-12,0,0,0,1,
0,1,1.007,0,0,-12,0,0,0,1,
0,1,1.008,0,0,-12,0,0,0,1,
0,1,1.009,0,0,-12,0,0,0,1,
0,1,1.01,0,0,-12,0,0,0,1,
0,1,1.011,0,0,-12,0,0,0,1,
0,1,1.012,0,0,-12,0,0,0,1,
0,1,1.013,0,0,-12,0,0,0,1,
0,1,1.014,0,0,-12,0,0,0,1,
0,1,1.015,0,0,-12,0,0,0,1,
0,1,1.016,0,0,-12,0,0,0,1,
0,1,1.017,0,0,-12,0,0,0,1,
0,1,1.018,0,0,-12,0,0,0,1,
0,1,1.019,0.1701465,1.23007,-12.23817,0.009000147,-0.9920807,-0.1188399,-0.0396481,
0,1,1.02,0.1701465,1.23007,-12.23817,0.009000147,-0.9920807,-0.1188399,-0.0396481,
0,1,1.021,0.1701465,1.23007,-12.23817,0.009000147,-0.9920807,-0.1188399,-0.0396481,
0,1,1.022,0.1701465,1.23007,-12.23817,0.009000147,-0.9920807,-0.1188399,-0.0396481,
0,1,1.023,0.1701465,1.23007,-12.23817,0.009000147,-0.9920807,-0.1188399,-0.0396481,
0,1,1.024,0.1701465,1.23007,-12.23817,0.009000147,-0.9920807,-0.1188399,-0.0396481,
0,1,1.025,0.1701465,1.23007,-12.23817,0.009000147,-0.9920807,-0.1188399,-0.0396481,
0,1,1.026,0.1701465,1.23007,-12.23817,0.009000147,-0.9920807,-0.1188399,-0.0396481,
0,1,1.027,0.1701465,1.23007,-12.23817,0.009000147,-0.9920807,-0.1188399,-0.0396481,
0,1,1.028,0.1701465,1.23007,-12.23817,0.009000147,-0.9920807,-0.1188399,-0.0396481,
0,1,1.029,0.1701465,1.23007,-12.23817,0.009000147,-0.9920807,-0.1188399,-0.0396481,
0,1,1.03,0.197919,1.224189,-12.24256,0.001284152,-0.9608966,-0.06242815,-0.2697757,
0,1,1.031,0.197919,1.224189,-12.24256,0.001284152,-0.9608966,-0.06242815,-0.2697757,
0,1,1.032,0.197919,1.224189,-12.24256,0.001284152,-0.9608966,-0.06242815,-0.2697757,
0,1,1.033,0.197919,1.224189,-12.24256,0.001284152,-0.9608966,-0.06242815,-0.2697757,
0,1,1.034,0.197919,1.224189,-12.24256,0.001284152,-0.9608966,-0.06242815,-0.2697757,
0,1,1.035,0.197919,1.224189,-12.24256,0.001284152,-0.9608966,-0.06242815,-0.2697757,
0,1,1.035,0.197919,1.224189,-12.24256,0.001284152,-0.9608966,-0.06242815,-0.2697757,CourtEnter
0,1,1.036,0.197919,1.224189,-12.24256,0.001284152,-0.9608966,-0.06242815,-0.2697757,
0,1,1.037,0.197919,1.224189,-12.24256,0.001284152,-0.9608966,-0.06242815,-0.2697757,
0,1,1.038,0.197919,1.224189,-12.24256,0.001284152,-0.9608966,-0.06242815,-0.2697757,
0,1,1.039,0.197919,1.224189,-12.24256,0.001284152,-0.9608966,-0.06242815,-0.2697757,
0,1,1.04,0.197919,1.224189,-12.24256,0.001284152,-0.9608966,-0.06242815,-0.2697757,
0,1,1.041,0.197919,1.224189,-12.24256,0.001284152,-0.9608966,-0.06242815,-0.2697757,
0,1,1.042,0.2028287,1.225011,-12.24568,-0.02939138,-0.9321054,-0.07077405,-0.3539869,
0,1,1.042,0.2028287,1.225011,-12.24568,-0.02939138,-0.9321054,-0.07077405,-0.3539869,CourtExit
0,1,1.043,0.2028287,1.225011,-12.24568,-0.02939138,-0.9321054,-0.07077405,-0.3539869,
0,1,1.044,0.2028287,1.225011,-12.24568,-0.02939138,-0.9321054,-0.07077405,-0.3539869,
0,1,1.045,0.2028287,1.225011,-12.24568,-0.02939138,-0.9321054,-0.07077405,-0.3539869,
0,1,1.046,0.2028287,1.225011,-12.24568,-0.02939138,-0.9321054,-0.07077405,-0.3539869,
0,1,1.047,0.2028287,1.225011,-12.24568,-0.02939138,-0.9321054,-0.07077405,-0.3539869,
0,1,1.048,0.2028287,1.225011,-12.24568,-0.02939138,-0.9321054,-0.07077405,-0.3539869,
0,1,1.049,0.2028287,1.225011,-12.24568,-0.02939138,-0.9321054,-0.07077405,-0.3539869,
0,1,1.05,0.2028287,1.225011,-12.24568,-0.02939138,-0.9321054,-0.07077405,-0.3539869,
0,1,1.051,0.2028287,1.225011,-12.24568,-0.02939138,-0.9321054,-0.07077405,-0.3539869,
0,1,1.052,0.2028287,1.225011,-12.24568,-0.02939138,-0.9321054,-0.07077405,-0.3539869,
0,1,1.053,0.2029615,1.224708,-12.24673,-0.03224258,-0.9244576,-0.07511497,-0.3724197,
0,1,1.054,0.2029615,1.224708,-12.24673,-0.03224258,-0.9244576,-0.07511497,-0.3724197,
0,1,1.055,0.2029615,1.224708,-12.24673,-0.03224258,-0.9244576,-0.07511497,-0.3724197,
0,1,1.056,0.2029615,1.224708,-12.24673,-0.03224258,-0.9244576,-0.07511497,-0.3724197,
0,1,1.057,0.2029615,1.224708,-12.24673,-0.03224258,-0.9244576,-0.07511497,-0.3724197,
0,1,1.058,0.2029615,1.224708,-12.24673,-0.03224258,-0.9244576,-0.07511497,-0.3724197,
0,1,1.059,0.2029615,1.224708,-12.24673,-0.03224258,-0.9244576,-0.07511497,-0.3724197,
0,1,1.06,0.2029615,1.224708,-12.24673,-0.03224258,-0.9244576,-0.07511497,-0.3724197,
0,1,1.061,0.2029615,1.224708,-12.24673,-0.03224258,-0.9244576,-0.07511497,-0.3724197,
0,1,1.062,0.2029615,1.224708,-12.24673,-0.03224258,-0.9244576,-0.07511497,-0.3724197,
0,1,1.063,0.2029615,1.224708,-12.24673,-0.03224258,-0.9244576,-0.07511497,-0.3724197,
0,1,1.064,0.202779,1.224793,-12.24741,-0.02914265,-0.9211142,-0.07673068,-0.3805413,
0,1,1.065,0.202779,1.224793,-12.24741,-0.02914265,-0.9211142,-0.07673068,-0.3805413,
0,1,1.066,0.202779,1.224793,-12.24741,-0.02914265,-0.9211142,-0.07673068,-0.3805413,
0,1,1.067,0.202779,1.224793,-12.24741,-0.02914265,-0.9211142,-0.07673068,-0.3805413,
0,1,1.068,0.202779,1.224793,-12.24741,-0.02914265,-0.9211142,-0.07673068,-0.3805413,
0,1,1.069,0.202779,1.224793,-12.24741,-0.02914265,-0.9211142,-0.07673068,-0.3805413,
0,1,1.07,0.202779,1.224793,-12.24741,-0.02914265,-0.9211142,-0.07673068,-0.3805413,
0,1,1.071,0.202779,1.224793,-12.24741,-0.02914265,-0.9211142,-0.07673068,-0.3805413,
0,1,1.072,0.202779,1.224793,-12.24741,-0.02914265,-0.9211142,-0.07673068,-0.3805413,
0,1,1.073,0.202779,1.224793,-12.24741,-0.02914265,-0.9211142,-0.07673068,-0.3805413,
0,1,1.074,0.202779,1.224793,-12.24741,-0.02914265,-0.9211142,-0.07673068,-0.3805413,
0,1,1.075,0.2028126,1.224948,-12.24864,-0.03028394,-0.9134009,-0.07948204,-0.3980759,
0,1,1.076,0.2028126,1.224948,-12.24864,-0.03028394,-0.9134009,-0.07948204,-0.3980759,
0,1,1.077,0.2028126,1.224948,-12.24864,-0.03028394,-0.9134009,-0.07948204,-0.3980759,
0,1,1.078,0.2028126,1.224948,-12.24864,-0.03028394,-0.9134009,-0.07948204,-0.3980759,
